指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
深证成指,10253.35,-89.496,-0.87,60001897,7851965,2018-05-03,10:25:30
深证成指,10251.64,-91.201,-0.88,60075498,7862481,2018-05-03,10:25:35
深证成指,10251.79,-91.052,-0.88,60108002,7866733,2018-05-03,10:25:40
深证成指,10250.60,-92.246,-0.89,60170048,7875230,2018-05-03,10:25:45
深证成指,10250.25,-92.592,-0.90,60248165,7884526,2018-05-03,10:25:50
深证成指,10249.45,-93.400,-0.90,60280733,7888818,2018-05-03,10:25:55
深证成指,10249.65,-93.196,-0.90,60354045,7898049,2018-05-03,10:26:00
深证成指,10249.31,-93.534,-0.90,60427136,7907626,2018-05-03,10:26:05
深证成指,10248.82,-94.021,-0.91,60462114,7912360,2018-05-03,10:26:10
深证成指,10248.40,-94.442,-0.91,60536387,7921451,2018-05-03,10:26:15
深证成指,10247.78,-95.062,-0.92,60609169,7930467,2018-05-03,10:26:20
深证成指,10248.41,-94.440,-0.91,60638796,7934298,2018-05-03,10:26:25
深证成指,10247.31,-95.533,-0.92,60713792,7944113,2018-05-03,10:26:30
深证成指,10246.84,-96.009,-0.93,60784510,7953245,2018-05-03,10:26:35
深证成指,10247.58,-95.268,-0.92,60850127,7961737,2018-05-03,10:26:40
深证成指,10247.15,-95.692,-0.93,60883178,7966261,2018-05-03,10:26:45
深证成指,10246.76,-96.090,-0.93,60950502,7975625,2018-05-03,10:26:50
深证成指,10246.58,-96.267,-0.93,60986447,7981189,2018-05-03,10:26:55
深证成指,10245.90,-96.950,-0.94,61054052,7991415,2018-05-03,10:27:00
深证成指,10245.54,-97.305,-0.94,61139503,8002619,2018-05-03,10:27:05
深证成指,10245.38,-97.469,-0.94,61205867,8011759,2018-05-03,10:27:10
深证成指,10245.22,-97.625,-0.94,61241860,8016090,2018-05-03,10:27:15
深证成指,10243.91,-98.932,-0.96,61313431,8026331,2018-05-03,10:27:20
深证成指,10243.71,-99.131,-0.96,61390491,8037109,2018-05-03,10:27:25
深证成指,10243.02,-99.824,-0.97,61433995,8043060,2018-05-03,10:27:30
深证成指,10243.01,-99.838,-0.97,61516011,8053410,2018-05-03,10:27:35
深证成指,10242.12,-100.730,-0.97,61597592,8063477,2018-05-03,10:27:40
深证成指,10242.07,-100.777,-0.97,61634326,8068499,2018-05-03,10:27:45
深证成指,10242.56,-100.288,-0.97,61708533,8078490,2018-05-03,10:27:50
深证成指,10242.17,-100.680,-0.97,61791623,8089225,2018-05-03,10:27:56
深证成指,10241.48,-101.367,-0.98,61829169,8093688,2018-05-03,10:28:01
深证成指,10240.66,-102.190,-0.99,61915394,8105389,2018-05-03,10:28:06
深证成指,10239.97,-102.877,-0.99,61997440,8116129,2018-05-03,10:28:11
深证成指,10240.27,-102.572,-0.99,62036018,8120765,2018-05-03,10:28:16
深证成指,10239.84,-103.006,-1.00,62124356,8132303,2018-05-03,10:28:21
深证成指,10238.96,-103.889,-1.00,62206475,8141967,2018-05-03,10:28:26
深证成指,10239.21,-103.635,-1.00,62245433,8147228,2018-05-03,10:28:31
深证成指,10239.05,-103.795,-1.00,62324607,8157154,2018-05-03,10:28:36
深证成指,10237.55,-105.296,-1.02,62407027,8166884,2018-05-03,10:28:41
深证成指,10238.07,-104.774,-1.01,62447363,8172033,2018-05-03,10:28:46
深证成指,10237.36,-105.487,-1.02,62533566,8183083,2018-05-03,10:28:51
深证成指,10236.16,-106.686,-1.03,62620894,8193971,2018-05-03,10:28:56
深证成指,10235.90,-106.950,-1.03,62674361,8200595,2018-05-03,10:29:01
深证成指,10234.39,-108.457,-1.05,62782166,8213531,2018-05-03,10:29:06
深证成指,10234.81,-108.040,-1.04,62873006,8225809,2018-05-03,10:29:11
深证成指,10234.31,-108.538,-1.05,62917821,8232074,2018-05-03,10:29:16
深证成指,10232.44,-110.407,-1.07,63008997,8244291,2018-05-03,10:29:21
深证成指,10232.40,-110.442,-1.07,63103760,8255876,2018-05-03,10:29:26
深证成指,10232.22,-110.625,-1.07,63149304,8261802,2018-05-03,10:29:31
深证成指,10231.96,-110.883,-1.07,63236950,8273261,2018-05-03,10:29:36
深证成指,10232.35,-110.498,-1.07,63336924,8285740,2018-05-03,10:29:41
深证成指,10231.70,-111.147,-1.07,63383365,8291655,2018-05-03,10:29:46
深证成指,10231.28,-111.566,-1.08,63482150,8304619,2018-05-03,10:29:51
深证成指,10230.13,-112.716,-1.09,63577775,8316529,2018-05-03,10:29:56
深证成指,10229.75,-113.099,-1.09,63691738,8329956,2018-05-03,10:30:01
深证成指,10228.98,-113.868,-1.10,63739667,8335899,2018-05-03,10:30:06
深证成指,10228.76,-114.085,-1.10,63830193,8347977,2018-05-03,10:30:11
深证成指,10229.58,-113.271,-1.10,63925273,8359774,2018-05-03,10:30:16
深证成指,10229.10,-113.748,-1.10,63970915,8365455,2018-05-03,10:30:21
深证成指,10228.90,-113.950,-1.10,64056458,8377155,2018-05-03,10:30:26
深证成指,10230.83,-112.014,-1.08,64150452,8389066,2018-05-03,10:30:31
深证成指,10232.96,-109.889,-1.06,64201194,8396164,2018-05-03,10:30:36
深证成指,10232.00,-110.847,-1.07,64295267,8409084,2018-05-03,10:30:41
深证成指,10235.70,-107.149,-1.04,64407984,8424235,2018-05-03,10:30:46
深证成指,10235.93,-106.920,-1.03,64455872,8430719,2018-05-03,10:30:51
深证成指,10236.70,-106.146,-1.03,64548715,8442681,2018-05-03,10:30:56
深证成指,10238.44,-104.401,-1.01,64651062,8456366,2018-05-03,10:31:01
深证成指,10238.35,-104.498,-1.01,64698316,8462949,2018-05-03,10:31:06
深证成指,10240.42,-102.424,-0.99,64793380,8475359,2018-05-03,10:31:11
深证成指,10241.90,-100.944,-0.98,64875807,8485526,2018-05-03,10:31:16
深证成指,10242.45,-100.399,-0.97,64918374,8490851,2018-05-03,10:31:22
深证成指,10242.32,-100.521,-0.97,64996529,8501139,2018-05-03,10:31:27
深证成指,10242.91,-99.936,-0.97,65078214,8511236,2018-05-03,10:31:32
深证成指,10243.37,-99.475,-0.96,65119722,8516494,2018-05-03,10:31:37
深证成指,10244.53,-98.314,-0.95,65185993,8525406,2018-05-03,10:31:42
深证成指,10245.53,-97.315,-0.94,65251468,8534073,2018-05-03,10:31:47
深证成指,10245.02,-97.821,-0.95,65301525,8539328,2018-05-03,10:31:52
深证成指,10245.28,-97.567,-0.94,65372899,8548417,2018-05-03,10:31:57
深证成指,10245.13,-97.711,-0.94,65452717,8557625,2018-05-03,10:32:02
深证成指,10244.88,-97.970,-0.95,65487695,8562368,2018-05-03,10:32:07
深证成指,10245.28,-97.562,-0.94,65552250,8570510,2018-05-03,10:32:12
深证成指,10246.45,-96.393,-0.93,65617751,8579041,2018-05-03,10:32:17
深证成指,10246.05,-96.792,-0.94,65644026,8582941,2018-05-03,10:32:22
深证成指,10245.68,-97.169,-0.94,65700483,8590665,2018-05-03,10:32:27
深证成指,10245.70,-97.148,-0.94,65762521,8598583,2018-05-03,10:32:32
深证成指,10246.32,-96.528,-0.93,65800912,8602879,2018-05-03,10:32:37
深证成指,10246.38,-96.462,-0.93,65849295,8609487,2018-05-03,10:32:42
深证成指,10246.60,-96.245,-0.93,65908997,8616884,2018-05-03,10:32:47
深证成指,10246.67,-96.177,-0.93,65937385,8620787,2018-05-03,10:32:52
深证成指,10246.54,-96.308,-0.93,65992444,8627746,2018-05-03,10:32:57
深证成指,10247.07,-95.777,-0.93,66048150,8635173,2018-05-03,10:33:02
深证成指,10247.09,-95.756,-0.93,66074458,8638418,2018-05-03,10:33:07
深证成指,10246.62,-96.223,-0.93,66134954,8645875,2018-05-03,10:33:12
深证成指,10247.06,-95.789,-0.93,66187141,8652791,2018-05-03,10:33:17
深证成指,10246.58,-96.263,-0.93,66214502,8656072,2018-05-03,10:33:22
深证成指,10246.53,-96.313,-0.93,66260317,8662331,2018-05-03,10:33:27
深证成指,10246.05,-96.796,-0.94,66306906,8668118,2018-05-03,10:33:32
深证成指,10246.29,-96.557,-0.93,66331228,8671314,2018-05-03,10:33:37
深证成指,10246.97,-95.871,-0.93,66384595,8679176,2018-05-03,10:33:42
深证成指,10246.50,-96.343,-0.93,66427811,8684983,2018-05-03,10:33:47
深证成指,10246.77,-96.078,-0.93,66496600,8693397,2018-05-03,10:33:52
深证成指,10246.54,-96.305,-0.93,66520759,8696304,2018-05-03,10:33:57
深证成指,10247.17,-95.681,-0.93,66571661,8702941,2018-05-03,10:34:02
深证成指,10247.87,-94.974,-0.92,66630305,8709978,2018-05-03,10:34:07
深证成指,10248.04,-94.801,-0.92,66660476,8713729,2018-05-03,10:34:12
深证成指,10247.72,-95.126,-0.92,66709753,8719904,2018-05-03,10:34:17
深证成指,10247.76,-95.089,-0.92,66755197,8725540,2018-05-03,10:34:22
深证成指,10247.48,-95.369,-0.92,66779539,8728527,2018-05-03,10:34:27
深证成指,10247.47,-95.380,-0.92,66847058,8735716,2018-05-03,10:34:32
深证成指,10248.37,-94.478,-0.91,66900168,8741966,2018-05-03,10:34:37
深证成指,10248.60,-94.242,-0.91,66931417,8745230,2018-05-03,10:34:42
深证成指,10248.65,-94.195,-0.91,66985281,8751472,2018-05-03,10:34:48
深证成指,10248.35,-94.492,-0.91,67035303,8757744,2018-05-03,10:34:53
深证成指,10247.78,-95.063,-0.92,67061975,8761460,2018-05-03,10:34:58
深证成指,10248.15,-94.698,-0.92,67114743,8767815,2018-05-03,10:35:03
深证成指,10248.35,-94.498,-0.91,67174465,8776464,2018-05-03,10:35:08
深证成指,10248.04,-94.811,-0.92,67197082,8779506,2018-05-03,10:35:13
深证成指,10248.58,-94.270,-0.91,67242675,8785718,2018-05-03,10:35:18
深证成指,10249.06,-93.790,-0.91,67289037,8792520,2018-05-03,10:35:23
深证成指,10248.80,-94.045,-0.91,67310797,8795644,2018-05-03,10:35:28
深证成指,10248.71,-94.132,-0.91,67354079,8801426,2018-05-03,10:35:33
深证成指,10248.88,-93.968,-0.91,67408834,8808447,2018-05-03,10:35:38
深证成指,10248.46,-94.381,-0.91,67431248,8811444,2018-05-03,10:35:43
深证成指,10249.13,-93.720,-0.91,67474888,8817988,2018-05-03,10:35:48
深证成指,10249.71,-93.141,-0.90,67525667,8824824,2018-05-03,10:35:53
深证成指,10249.86,-92.985,-0.90,67552478,8828024,2018-05-03,10:35:58
深证成指,10249.60,-93.250,-0.90,67606377,8835254,2018-05-03,10:36:03
深证成指,10249.36,-93.484,-0.90,67654222,8841680,2018-05-03,10:36:08
深证成指,10249.97,-92.880,-0.90,67681329,8845141,2018-05-03,10:36:13
深证成指,10250.64,-92.207,-0.89,67729892,8850953,2018-05-03,10:36:18
深证成指,10250.21,-92.641,-0.90,67774318,8857061,2018-05-03,10:36:23
深证成指,10249.74,-93.105,-0.90,67801595,8860482,2018-05-03,10:36:28
深证成指,10248.40,-94.445,-0.91,67849404,8867173,2018-05-03,10:36:33
深证成指,10248.28,-94.569,-0.91,67895493,8873765,2018-05-03,10:36:38
深证成指,10248.79,-94.052,-0.91,67919606,8877240,2018-05-03,10:36:43
深证成指,10248.50,-94.349,-0.91,67966029,8883400,2018-05-03,10:36:48
深证成指,10246.91,-95.938,-0.93,68016253,8890202,2018-05-03,10:36:53
深证成指,10246.47,-96.374,-0.93,68051944,8894228,2018-05-03,10:36:58
深证成指,10244.78,-98.067,-0.95,68116749,8902090,2018-05-03,10:37:03
深证成指,10244.58,-98.267,-0.95,68174675,8909348,2018-05-03,10:37:08
深证成指,10245.41,-97.439,-0.94,68200596,8912792,2018-05-03,10:37:13
深证成指,10243.73,-99.111,-0.96,68262438,8920308,2018-05-03,10:37:18
深证成指,10244.24,-98.609,-0.95,68326043,8927998,2018-05-03,10:37:23
深证成指,10244.41,-98.435,-0.95,68382040,8935282,2018-05-03,10:37:28
深证成指,10243.95,-98.897,-0.96,68415118,8938877,2018-05-03,10:37:33
深证成指,10244.32,-98.523,-0.95,68478491,8946899,2018-05-03,10:37:38
深证成指,10242.71,-100.140,-0.97,68535847,8954227,2018-05-03,10:37:43
深证成指,10242.69,-100.153,-0.97,68565146,8957588,2018-05-03,10:37:48
深证成指,10242.54,-100.303,-0.97,68613765,8963889,2018-05-03,10:37:53
深证成指,10241.49,-101.353,-0.98,68673090,8971299,2018-05-03,10:37:58
深证成指,10241.35,-101.495,-0.98,68700091,8974883,2018-05-03,10:38:03
深证成指,10241.47,-101.373,-0.98,68757022,8982151,2018-05-03,10:38:08
深证成指,10240.55,-102.294,-0.99,68816434,8989022,2018-05-03,10:38:14
深证成指,10241.18,-101.664,-0.98,68839891,8992070,2018-05-03,10:38:19
深证成指,10240.86,-101.989,-0.99,68893889,8998929,2018-05-03,10:38:24
深证成指,10240.44,-102.404,-0.99,68951841,9006317,2018-05-03,10:38:29
深证成指,10241.53,-101.313,-0.98,68987553,9010626,2018-05-03,10:38:34
深证成指,10242.09,-100.755,-0.97,69053007,9018418,2018-05-03,10:38:39
深证成指,10242.61,-100.240,-0.97,69124681,9026893,2018-05-03,10:38:44
深证成指,10242.94,-99.909,-0.97,69156978,9030893,2018-05-03,10:38:49
深证成指,10245.68,-97.164,-0.94,69223663,9040307,2018-05-03,10:38:54
深证成指,10245.99,-96.854,-0.94,69278276,9047912,2018-05-03,10:38:59
深证成指,10245.65,-97.193,-0.94,69311583,9052183,2018-05-03,10:39:04
深证成指,10246.41,-96.438,-0.93,69378903,9060857,2018-05-03,10:39:09
深证成指,10247.44,-95.406,-0.92,69442635,9068798,2018-05-03,10:39:14
深证成指,10247.08,-95.766,-0.93,69467728,9072272,2018-05-03,10:39:19
深证成指,10248.51,-94.333,-0.91,69520533,9079262,2018-05-03,10:39:24
深证成指,10248.43,-94.414,-0.91,69573051,9086158,2018-05-03,10:39:29
深证成指,10248.59,-94.255,-0.91,69604135,9089924,2018-05-03,10:39:34
深证成指,10249.02,-93.821,-0.91,69662620,9097166,2018-05-03,10:39:39
深证成指,10250.73,-92.119,-0.89,69716395,9104726,2018-05-03,10:39:44
深证成指,10250.06,-92.788,-0.90,69745011,9108575,2018-05-03,10:39:49
深证成指,10250.74,-92.108,-0.89,69810544,9117563,2018-05-03,10:39:54
深证成指,10251.42,-91.423,-0.88,69864196,9125317,2018-05-03,10:39:59
深证成指,10251.37,-91.472,-0.88,69904052,9130229,2018-05-03,10:40:04
深证成指,10251.86,-90.986,-0.88,69956209,9137491,2018-05-03,10:40:09
深证成指,10252.72,-90.127,-0.87,70021610,9146224,2018-05-03,10:40:14
深证成指,10253.10,-89.745,-0.87,70052916,9150335,2018-05-03,10:40:19
深证成指,10252.64,-90.206,-0.87,70106793,9157472,2018-05-03,10:40:24
深证成指,10253.38,-89.465,-0.86,70161946,9164509,2018-05-03,10:40:29
深证成指,10253.57,-89.279,-0.86,70187372,9168234,2018-05-03,10:40:34
深证成指,10253.93,-88.911,-0.86,70246112,9175824,2018-05-03,10:40:39
深证成指,10254.24,-88.603,-0.86,70299725,9183226,2018-05-03,10:40:44
深证成指,10253.85,-88.992,-0.86,70329940,9187316,2018-05-03,10:40:49
深证成指,10255.30,-87.549,-0.85,70386532,9194761,2018-05-03,10:40:54
深证成指,10255.17,-87.672,-0.85,70438627,9202074,2018-05-03,10:40:59
深证成指,10256.03,-86.814,-0.84,70465991,9205605,2018-05-03,10:41:04
深证成指,10255.80,-87.043,-0.84,70523010,9213557,2018-05-03,10:41:09
深证成指,10257.40,-85.445,-0.83,70576914,9221277,2018-05-03,10:41:14
深证成指,10257.84,-85.004,-0.82,70612997,9225307,2018-05-03,10:41:19
深证成指,10257.07,-85.779,-0.83,70664251,9232509,2018-05-03,10:41:24
深证成指,10257.14,-85.705,-0.83,70707846,9238571,2018-05-03,10:41:29
深证成指,10256.37,-86.477,-0.84,70758302,9245446,2018-05-03,10:41:34
深证成指,10256.85,-85.996,-0.83,70781688,9248984,2018-05-03,10:41:39
深证成指,10257.07,-85.776,-0.83,70827200,9255090,2018-05-03,10:41:44
深证成指,10257.93,-84.913,-0.82,70878286,9262150,2018-05-03,10:41:50
深证成指,10258.25,-84.594,-0.82,70904211,9265438,2018-05-03,10:41:55
深证成指,10258.43,-84.415,-0.82,70950160,9271888,2018-05-03,10:42:00
深证成指,10257.41,-85.438,-0.83,71000114,9278809,2018-05-03,10:42:05
深证成指,10258.98,-83.870,-0.81,71024122,9281727,2018-05-03,10:42:10
深证成指,10258.95,-83.900,-0.81,71077396,9288929,2018-05-03,10:42:15
深证成指,10259.73,-83.114,-0.80,71121444,9294896,2018-05-03,10:42:20
深证成指,10258.50,-84.348,-0.82,71143449,9298167,2018-05-03,10:42:25
深证成指,10258.19,-84.657,-0.82,71187418,9304309,2018-05-03,10:42:30
深证成指,10259.55,-83.292,-0.81,71235142,9310530,2018-05-03,10:42:35
深证成指,10260.17,-82.679,-0.80,71257503,9313671,2018-05-03,10:42:40
深证成指,10259.23,-83.618,-0.81,71297176,9319011,2018-05-03,10:42:45
深证成指,10259.35,-83.497,-0.81,71343246,9325798,2018-05-03,10:42:50
深证成指,10259.18,-83.664,-0.81,71370881,9329196,2018-05-03,10:42:55
深证成指,10258.57,-84.278,-0.81,71409814,9334596,2018-05-03,10:43:00
深证成指,10259.67,-83.172,-0.80,71453949,9340937,2018-05-03,10:43:05
深证成指,10260.35,-82.496,-0.80,71475171,9343907,2018-05-03,10:43:10
深证成指,10259.79,-83.052,-0.80,71523404,9350345,2018-05-03,10:43:15
深证成指,10260.28,-82.569,-0.80,71574225,9356523,2018-05-03,10:43:20
深证成指,10260.72,-82.123,-0.79,71599152,9359468,2018-05-03,10:43:25
深证成指,10260.35,-82.491,-0.80,71642615,9365450,2018-05-03,10:43:30
深证成指,10260.31,-82.539,-0.80,71682861,9371032,2018-05-03,10:43:35
深证成指,10260.16,-82.685,-0.80,71709035,9374411,2018-05-03,10:43:40
深证成指,10261.03,-81.815,-0.79,71752896,9380627,2018-05-03,10:43:45
深证成指,10260.36,-82.481,-0.80,71798052,9386640,2018-05-03,10:43:50
深证成指,10260.83,-82.020,-0.79,71820309,9389625,2018-05-03,10:43:55
深证成指,10260.41,-82.435,-0.80,71863244,9395531,2018-05-03,10:44:00
深证成指,10260.68,-82.167,-0.79,71910077,9401808,2018-05-03,10:44:05
深证成指,10261.02,-81.821,-0.79,71929332,9404595,2018-05-03,10:44:10
深证成指,10260.80,-82.048,-0.79,71969739,9410046,2018-05-03,10:44:15
深证成指,10260.72,-82.124,-0.79,72010079,9416109,2018-05-03,10:44:20
深证成指,10260.83,-82.020,-0.79,72035544,9419034,2018-05-03,10:44:25
深证成指,10259.90,-82.947,-0.80,72076352,9424233,2018-05-03,10:44:30
深证成指,10259.63,-83.214,-0.80,72118383,9429695,2018-05-03,10:44:35
深证成指,10259.40,-83.441,-0.81,72138284,9432391,2018-05-03,10:44:40
深证成指,10257.06,-85.787,-0.83,72189095,9439709,2018-05-03,10:44:45
深证成指,10253.30,-89.548,-0.87,72256051,9449994,2018-05-03,10:44:50
深证成指,10254.42,-88.428,-0.85,72279535,9453210,2018-05-03,10:44:55
深证成指,10252.84,-90.005,-0.87,72328576,9460122,2018-05-03,10:45:00
深证成指,10251.68,-91.167,-0.88,72377006,9467605,2018-05-03,10:45:05
深证成指,10251.96,-90.885,-0.88,72404108,9471467,2018-05-03,10:45:10
深证成指,10250.55,-92.293,-0.89,72458955,9478631,2018-05-03,10:45:15
深证成指,10250.72,-92.125,-0.89,72512040,9485472,2018-05-03,10:45:21
深证成指,10249.29,-93.560,-0.90,72555731,9491737,2018-05-03,10:45:26
深证成指,10249.86,-92.981,-0.90,72579473,9494790,2018-05-03,10:45:31
深证成指,10250.09,-92.753,-0.90,72620168,9500573,2018-05-03,10:45:36
深证成指,10249.69,-93.153,-0.90,72673234,9506835,2018-05-03,10:45:41
深证成指,10249.00,-93.847,-0.91,72703743,9510781,2018-05-03,10:45:46
深证成指,10248.74,-94.106,-0.91,72741513,9516157,2018-05-03,10:45:51
深证成指,10248.05,-94.800,-0.92,72786758,9522428,2018-05-03,10:45:56
深证成指,10247.57,-95.273,-0.92,72809546,9525647,2018-05-03,10:46:01
深证成指,10247.14,-95.702,-0.93,72851953,9531614,2018-05-03,10:46:06
深证成指,10247.47,-95.378,-0.92,72894025,9537322,2018-05-03,10:46:11
深证成指,10247.37,-95.477,-0.92,72919360,9540657,2018-05-03,10:46:16
深证成指,10247.41,-95.435,-0.92,72958374,9545786,2018-05-03,10:46:21
深证成指,10247.88,-94.969,-0.92,72998675,9552201,2018-05-03,10:46:26
深证成指,10247.02,-95.824,-0.93,73017606,9554748,2018-05-03,10:46:31
深证成指,10246.19,-96.651,-0.93,73061319,9560114,2018-05-03,10:46:36
深证成指,10246.60,-96.248,-0.93,73098446,9565112,2018-05-03,10:46:41
深证成指,10246.57,-96.276,-0.93,73117251,9567528,2018-05-03,10:46:46
深证成指,10246.24,-96.604,-0.93,73159202,9573475,2018-05-03,10:46:51
深证成指,10246.85,-95.993,-0.93,73201011,9578504,2018-05-03,10:46:56
深证成指,10247.06,-95.785,-0.93,73218159,9581048,2018-05-03,10:47:01
深证成指,10246.90,-95.945,-0.93,73266815,9587124,2018-05-03,10:47:06
深证成指,10247.42,-95.429,-0.92,73319595,9593357,2018-05-03,10:47:11
深证成指,10248.89,-93.952,-0.91,73359903,9598302,2018-05-03,10:47:16
深证成指,10248.14,-94.709,-0.92,73380599,9600977,2018-05-03,10:47:21
深证成指,10248.64,-94.205,-0.91,73427717,9607037,2018-05-03,10:47:26
深证成指,10248.16,-94.682,-0.92,73451213,9610447,2018-05-03,10:47:31
深证成指,10248.13,-94.718,-0.92,73489247,9616131,2018-05-03,10:47:36
深证成指,10248.55,-94.298,-0.91,73522498,9620661,2018-05-03,10:47:41
深证成指,10249.82,-93.026,-0.90,73541174,9623140,2018-05-03,10:47:46
深证成指,10249.76,-93.082,-0.90,73573198,9627559,2018-05-03,10:47:51
深证成指,10251.61,-91.238,-0.88,73609269,9632306,2018-05-03,10:47:56
深证成指,10251.92,-90.925,-0.88,73660491,9638362,2018-05-03,10:48:01
深证成指,10252.18,-90.662,-0.88,73680628,9641142,2018-05-03,10:48:06
深证成指,10251.72,-91.123,-0.88,73727764,9646553,2018-05-03,10:48:11
深证成指,10250.78,-92.064,-0.89,73747728,9649255,2018-05-03,10:48:16
深证成指,10251.96,-90.888,-0.88,73794833,9654960,2018-05-03,10:48:21
深证成指,10252.49,-90.355,-0.87,73829267,9659664,2018-05-03,10:48:26
深证成指,10252.02,-90.829,-0.88,73857549,9663141,2018-05-03,10:48:32
深证成指,10254.03,-88.814,-0.86,73896869,9668286,2018-05-03,10:48:37
深证成指,10252.86,-89.983,-0.87,73932306,9673208,2018-05-03,10:48:42
深证成指,10252.15,-90.695,-0.88,73973255,9678563,2018-05-03,10:48:47
深证成指,10252.29,-90.561,-0.88,73991908,9681323,2018-05-03,10:48:52
深证成指,10253.24,-89.604,-0.87,74037698,9686377,2018-05-03,10:48:57
深证成指,10253.30,-89.546,-0.87,74082848,9692481,2018-05-03,10:49:02
深证成指,10252.39,-90.452,-0.87,74104292,9695360,2018-05-03,10:49:07
深证成指,10253.24,-89.605,-0.87,74146045,9700700,2018-05-03,10:49:12
深证成指,10253.31,-89.540,-0.87,74187728,9706686,2018-05-03,10:49:17
深证成指,10253.18,-89.665,-0.87,74204878,9709000,2018-05-03,10:49:22
深证成指,10253.46,-89.388,-0.86,74241940,9713885,2018-05-03,10:49:27
深证成指,10253.41,-89.436,-0.86,74287345,9719457,2018-05-03,10:49:32
深证成指,10253.19,-89.659,-0.87,74310435,9722583,2018-05-03,10:49:37
深证成指,10253.95,-88.893,-0.86,74342131,9726666,2018-05-03,10:49:42
深证成指,10252.67,-90.178,-0.87,74385638,9732192,2018-05-03,10:49:47
深证成指,10253.17,-89.674,-0.87,74406382,9734844,2018-05-03,10:49:52
深证成指,10253.12,-89.729,-0.87,74441976,9740225,2018-05-03,10:49:57
深证成指,10251.81,-91.037,-0.88,74488712,9745425,2018-05-03,10:50:02
深证成指,10252.40,-90.444,-0.87,74510911,9748420,2018-05-03,10:50:07
深证成指,10252.50,-90.347,-0.87,74548255,9754084,2018-05-03,10:50:12
深证成指,10253.15,-89.691,-0.87,74588674,9759319,2018-05-03,10:50:17
深证成指,10252.82,-90.026,-0.87,74628935,9764482,2018-05-03,10:50:22
深证成指,10252.16,-90.690,-0.88,74650590,9767262,2018-05-03,10:50:27
深证成指,10251.89,-90.955,-0.88,74691423,9772744,2018-05-03,10:50:32
深证成指,10252.71,-90.140,-0.87,74707393,9774880,2018-05-03,10:50:37
深证成指,10253.28,-89.563,-0.87,74746561,9780280,2018-05-03,10:50:42
深证成指,10254.00,-88.845,-0.86,74785185,9785566,2018-05-03,10:50:47
深证成指,10253.63,-89.220,-0.86,74800926,9787902,2018-05-03,10:50:52
深证成指,10253.04,-89.803,-0.87,74846178,9793531,2018-05-03,10:50:57
深证成指,10253.34,-89.507,-0.87,74895303,9798775,2018-05-03,10:51:02
深证成指,10253.97,-88.876,-0.86,74935390,9804168,2018-05-03,10:51:07
深证成指,10254.27,-88.571,-0.86,74951126,9806324,2018-05-03,10:51:12
深证成指,10254.06,-88.785,-0.86,74993189,9811829,2018-05-03,10:51:17
深证成指,10254.77,-88.079,-0.85,75012188,9814096,2018-05-03,10:51:22
深证成指,10253.44,-89.402,-0.86,75048330,9818708,2018-05-03,10:51:27
深证成指,10254.07,-88.772,-0.86,75090730,9823903,2018-05-03,10:51:32
深证成指,10255.26,-87.586,-0.85,75114375,9826992,2018-05-03,10:51:37
深证成指,10256.12,-86.730,-0.84,75158916,9833250,2018-05-03,10:51:42
深证成指,10258.22,-84.624,-0.82,75222805,9841310,2018-05-03,10:51:47
深证成指,10261.81,-81.040,-0.78,75292532,9850639,2018-05-03,10:51:52
深证成指,10263.11,-79.731,-0.77,75334285,9856147,2018-05-03,10:51:57
深证成指,10266.99,-75.859,-0.73,75435973,9869011,2018-05-03,10:52:02
深证成指,10267.07,-75.771,-0.73,75479394,9874653,2018-05-03,10:52:07
深证成指,10270.69,-72.154,-0.70,75568304,9886607,2018-05-03,10:52:13
深证成指,10272.24,-70.609,-0.68,75648871,9896928,2018-05-03,10:52:18
深证成指,10274.97,-67.872,-0.66,75728009,9907194,2018-05-03,10:52:23
深证成指,10274.04,-68.805,-0.67,75762566,9911728,2018-05-03,10:52:28
深证成指,10275.93,-66.919,-0.65,75843647,9921824,2018-05-03,10:52:33
深证成指,10279.10,-63.745,-0.62,75914837,9932161,2018-05-03,10:52:38
深证成指,10280.02,-62.830,-0.61,75990151,9942570,2018-05-03,10:52:43
深证成指,10280.14,-62.707,-0.61,76027765,9947941,2018-05-03,10:52:48
深证成指,10281.81,-61.036,-0.59,76106220,9958857,2018-05-03,10:52:53
深证成指,10282.78,-60.069,-0.58,76174164,9967772,2018-05-03,10:52:58
深证成指,10282.81,-60.035,-0.58,76213874,9972940,2018-05-03,10:53:03
深证成指,10283.30,-59.548,-0.58,76284288,9982843,2018-05-03,10:53:08
深证成指,10283.63,-59.216,-0.57,76319075,9987226,2018-05-03,10:53:13
深证成指,10285.27,-57.580,-0.56,76398062,9996783,2018-05-03,10:53:18
深证成指,10286.38,-56.469,-0.55,76472362,10006015,2018-05-03,10:53:23
深证成指,10287.41,-55.434,-0.54,76552089,10015944,2018-05-03,10:53:28
深证成指,10287.90,-54.949,-0.53,76587857,10020409,2018-05-03,10:53:33
深证成指,10287.20,-55.649,-0.54,76657212,10028833,2018-05-03,10:53:38
深证成指,10288.72,-54.130,-0.52,76689284,10032698,2018-05-03,10:53:43
深证成指,10288.89,-53.959,-0.52,76748162,10040498,2018-05-03,10:53:48
深证成指,10289.25,-53.600,-0.52,76818309,10049788,2018-05-03,10:53:53
